iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2012 6 18 0 -999 -999 -999 -999 -999 4.7514 84.6066 6.3463 101.3201 0.0000 0.0000 -999 305.3414 -999 -999 -999 -999 -999 -999 -999
2012 6 19 0 -999 -999 -999 -999 -999 5.0997 86.5661 6.6789 101.2642 0.0000 0.0000 -999 325.0216 -999 -999 -999 -999 -999 -999 -999
2012 6 20 0 -999 -999 -999 -999 -999 5.4253 87.6708 7.5560 101.2134 0.0000 0.0000 -999 340.3161 -999 -999 -999 -999 -999 -999 -999
2012 6 21 0 -999 -999 -999 -999 -999 5.7509 88.3804 8.4331 101.1625 0.0000 0.0000 -999 346.6906 -999 -999 -999 -999 -999 -999 -999
2012 6 22 0 -999 -999 -999 -999 -999 5.9991 88.4797 8.9672 101.1103 0.0000 0.0000 -999 348.5306 -999 -999 -999 -999 -999 -999 -999
2012 6 23 0 -999 -999 -999 -999 -999 6.1698 88.2295 9.1584 101.0566 0.0000 0.0000 -999 349.9637 -999 -999 -999 -999 -999 -999 -999
2012 7 0 0 -999 -999 -999 -999 -999 6.3406 87.9719 9.3495 101.0028 0.0000 0.0000 -999 350.5688 -999 -999 -999 -999 -999 -999 -999
2012 7 1 0 -999 -999 -999 -999 -999 6.6206 88.0972 9.5054 100.9493 0.0000 0.0000 -999 350.7532 -999 -999 -999 -999 -999 -999 -999
2012 7 2 0 -999 -999 -999 -999 -999 7.0097 88.5996 9.6260 100.8961 0.0000 0.0000 -999 350.6800 -999 -999 -999 -999 -999 -999 -999
2012 7 3 0 -999 -999 -999 -999 -999 7.3987 89.0875 9.7466 100.8428 0.0000 0.0000 -999 350.0829 -999 -999 -999 -999 -999 -999 -999
2012 7 4 0 -999 -999 -999 -999 -999 7.5784 89.0206 9.7746 100.8112 0.0000 0.0000 -999 349.2195 -999 -999 -999 -999 -999 -999 -999
2012 7 5 0 -999 -999 -999 -999 -999 7.5485 88.4050 9.7101 100.8013 0.0000 0.0000 -999 347.8728 -999 -999 -999 -999 -999 -999 -999
2012 7 6 0 -999 -999 -999 -999 -999 7.5187 87.7826 9.6455 100.7914 0.0000 0.0000 -999 345.5430 -999 -999 -999 -999 -999 -999 -999
2012 7 7 0 -999 -999 -999 -999 -999 7.4881 86.4338 9.1785 100.8251 0.0000 0.0000 -999 342.7133 -999 -999 -999 -999 -999 -999 -999
2012 7 8 0 -999 -999 -999 -999 -999 7.4566 83.9536 8.3092 100.9024 0.0000 0.0000 -999 339.4926 -999 -999 -999 -999 -999 -999 -999
2012 7 9 0 -999 -999 -999 -999 -999 7.4251 80.8708 7.4398 100.9796 0.0000 30.2327 -999 335.4763 -999 -999 -999 -999 -999 -999 -999
2012 7 10 0 -999 -999 -999 -999 -999 7.4140 77.8626 6.9090 101.0516 0.0000 58.2654 -999 331.0555 -999 -999 -999 -999 -999 -999 -999
2012 7 11 0 -999 -999 -999 -999 -999 7.4234 75.3641 6.7167 101.1182 0.0000 83.2438 -999 324.9112 -999 -999 -999 -999 -999 -999 -999
2012 7 12 0 -999 -999 -999 -999 -999 7.4328 72.7811 6.5244 101.1849 0.0000 102.0097 -999 315.2611 -999 -999 -999 -999 -999 -999 -999
2012 7 13 0 -999 -999 -999 -999 -999 7.1144 70.6587 6.6782 101.2220 0.0000 117.6176 -999 303.8289 -999 -999 -999 -999 -999 -999 -999
2012 7 14 0 -999 -999 -999 -999 -999 6.4683 69.0882 7.1782 101.2297 0.0000 118.9692 -999 292.6110 -999 -999 -999 -999 -999 -999 -999
2012 7 15 0 -999 -999 -999 -999 -999 5.8221 67.5525 7.6781 101.2374 0.0000 91.3246 -999 281.8290 -999 -999 -999 -999 -999 -999 -999
2012 7 16 0 -999 -999 -999 -999 -999 5.4612 67.9055 7.5623 101.2605 0.0000 48.9403 -999 271.2686 -999 -999 -999 -999 -999 -999 -999
